_id,person_id,company,coll_name,year_film,year_ceremony,ceremony,category,name,film,winner,movie_id
5f8ed8e3dc50381ff7723cef,3561,false,oscar,2002,2003,75,CINEMATOGRAPHY,pawel edelman,"[""the"",""pianist""]",false,423
5f8ed8e3dc50381ff7723cfe,3558,false,oscar,2002,2003,75,WRITING (Adapted Screenplay),ronald harwood,"[""the"",""pianist""]",true,423
5f8ed8e3dc50381ff7723d25,3556,false,oscar,2002,2003,75,DIRECTING,roman polanski,"[""the"",""pianist""]",true,423
5f8ed8e3dc50381ff7723eb2,4069,false,oscar,1954,1955,27,ACTRESS IN A SUPPORTING ROLE,katy jurado,"[""broken"",""lance""]",false,42328
5f8ed8e3dc50381ff7723eb8,85453,false,oscar,1954,1955,27,WRITING (Motion Picture Story),philip yordan,"[""broken"",""lance""]",true,42328
5f8ed8e3dc50381ff77241af,22598,false,oscar,1938,1939,11,WRITING (Screenplay),dore schary,"[""boys"",""town""]",false,42390
5f8ed8e3dc50381ff77241b4,34282,false,oscar,1938,1939,11,WRITING (Original Story),eleanore griffin,"[""boys"",""town""]",true,42390
5f8ed8e3dc50381ff77241c3,8623,false,oscar,1938,1939,11,WRITING (Screenplay),john meehan,"[""boys"",""town""]",false,42390
5f8ed8e3dc50381ff77241ce,82800,false,oscar,1938,1939,11,DIRECTING,norman taurog,"[""boys"",""town""]",false,42390
5f8ed8e3dc50381ff77241d2,12147,false,oscar,1938,1939,11,ACTOR,spencer tracy,"[""boys"",""town""]",true,42390
5f8ed8e3dc50381ff7724232,3563,false,oscar,1993,1994,66,ART DIRECTION,allan starski,"[""schindler"",""s"",""list""]",true,424
5f8ed8e3dc50381ff772423f,930,false,oscar,1993,1994,66,BEST PICTURE,branko lustig,"[""schindler"",""s"",""list""]",true,424
5f8ed8e3dc50381ff7724253,5469,false,oscar,1993,1994,66,ACTOR IN A SUPPORTING ROLE,ralph fiennes,"[""schindler"",""s"",""list""]",false,424
5f8ed8e3dc50381ff7724258,2211,false,oscar,1993,1994,66,BEST PICTURE,gerald r. molen,"[""schindler"",""s"",""list""]",true,424
5f8ed8e3dc50381ff7724260,491,false,oscar,1993,1994,66,MUSIC (Original Score),john williams,"[""schindler"",""s"",""list""]",true,424
5f8ed8e3dc50381ff7724264,493,false,oscar,1993,1994,66,FILM EDITING,michael kahn,"[""schindler"",""s"",""list""]",true,424
5f8ed8e3dc50381ff772426b,3896,false,oscar,1993,1994,66,ACTOR IN A LEADING ROLE,liam neeson,"[""schindler"",""s"",""list""]",false,424
5f8ed8e3dc50381ff7724279,488,false,oscar,1993,1994,66,BEST PICTURE,steven spielberg,"[""schindler"",""s"",""list""]",true,424
5f8ed8e3dc50381ff772427a,2260,false,oscar,1993,1994,66,WRITING (Screenplay Based on Material Previously Produced or Published),steven zaillian,"[""schindler"",""s"",""list""]",true,424
5f8ed8e3dc50381ff772428c,30155,false,oscar,1944,1945,17,ACTRESS,claudette colbert,"[""since"",""you"",""went"",""away""]",false,42401
5f8ed8e3dc50381ff772428f,7648,false,oscar,1944,1945,17,CINEMATOGRAPHY (Black-and-White),stanley cortez,"[""since"",""you"",""went"",""away""]",false,42401
5f8ed8e3dc50381ff77242a0,13338,false,oscar,1944,1945,17,CINEMATOGRAPHY (Black-and-White),lee garmes,"[""since"",""you"",""went"",""away""]",false,42401
5f8ed8e3dc50381ff77242a8,1553,true,oscar,1944,1945,17,BEST MOTION PICTURE,selznick international pictures,"[""since"",""you"",""went"",""away""]",false,42401
5f8ed8e3dc50381ff77242aa,39554,false,oscar,1944,1945,17,ACTRESS IN A SUPPORTING ROLE,jennifer jones,"[""since"",""you"",""went"",""away""]",false,42401
5f8ed8e3dc50381ff77242b0,3249,false,oscar,1944,1945,17,MUSIC (Music Score of a Dramatic or Comedy Picture),max steiner,"[""since"",""you"",""went"",""away""]",true,42401
5f8ed8e3dc50381ff77242b1,93123,false,oscar,1944,1945,17,ACTOR IN A SUPPORTING ROLE,monty woolley,"[""since"",""you"",""went"",""away""]",false,42401
5f8ed8e3dc50381ff7724453,40176,false,oscar,1974,1975,47,ACTOR,art carney,"[""harry"",""and"",""tonto""]",true,42448
5f8ed8e3dc50381ff7724460,119788,false,oscar,1974,1975,47,WRITING (Original Screenplay),josh greenfeld,"[""harry"",""and"",""tonto""]",false,42448
5f8ed8e3dc50381ff7724466,47773,false,oscar,1974,1975,47,WRITING (Original Screenplay),paul mazursky,"[""harry"",""and"",""tonto""]",false,42448
5f8ed8e3dc50381ff77244ea,137476,false,oscar,1974,1975,47,WRITING (Screenplay Adapted from Other Material),mordecai richler,"[""the"",""apprenticeship"",""of"",""duddy"",""kravitz""]",false,42451
5f8ed8e3dc50381ff772455f,19043,false,oscar,1973,1974,46,MUSIC (Original Dramatic Score),john cameron,"[""a"",""touch"",""of"",""class""]",false,42458
5f8ed8e3dc50381ff7724564,50567,false,oscar,1973,1974,46,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),melvin frank,"[""a"",""touch"",""of"",""class""]",false,42458
5f8ed8e3dc50381ff7724566,115573,false,oscar,1973,1974,46,ACTRESS,glenda jackson,"[""a"",""touch"",""of"",""class""]",true,42458
5f8ed8e3dc50381ff7724567,16747,false,oscar,1973,1974,46,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),jack rose,"[""a"",""touch"",""of"",""class""]",false,42458
5f8ed8e3dc50381ff7724572,14830,false,oscar,1973,1974,46,ACTOR IN A SUPPORTING ROLE,vincent gardenia,"[""bang"",""the"",""drum"",""slowly""]",false,42459
5f8ed8e3dc50381ff7724704,3535,false,oscar,1973,1974,46,MUSIC (Original Dramatic Score),georges delerue,"[""the"",""day"",""of"",""the"",""dolphin""]",false,42470
5f8ed8e3dc50381ff7724777,3375,false,oscar,1972,1973,45,MUSIC (Song--Original for the Picture),walter scharf,"[""ben""]",false,42476
5f8ed8e3dc50381ff77249c2,5713,false,oscar,2002,2003,75,ANIMATED FEATURE FILM,chris wedge,"[""ice"",""age""]",false,425
5f8ed8e3dc50381ff7724f25,4341,false,oscar,1927,1928,1,WRITING (Original Story),ben hecht,"[""underworld""]",true,42565
5f8ed8e3dc50381ff7724f56,8503,false,oscar,1951,1952,24,MUSIC (Music Score of a Dramatic or Comedy Picture),alfred newman,"[""david"",""and"",""bathsheba""]",false,42567
5f8ed8e3dc50381ff7724f61,116326,false,oscar,1951,1952,24,WRITING (Story and Screenplay),philip dunne,"[""david"",""and"",""bathsheba""]",false,42567
5f8ed8e3dc50381ff7724f62,10153,false,oscar,1951,1952,24,COSTUME DESIGN (Color),edward stevenson,"[""david"",""and"",""bathsheba""]",false,42567
5f8ed8e3dc50381ff7724f63,1335586,false,oscar,1951,1952,24,ART DIRECTION (Color),paul s. fox,"[""david"",""and"",""bathsheba""]",false,42567
5f8ed8e3dc50381ff7724f6d,13270,false,oscar,1951,1952,24,CINEMATOGRAPHY (Color),leon shamroy,"[""david"",""and"",""bathsheba""]",false,42567
5f8ed8e3dc50381ff7724f6e,8508,false,oscar,1951,1952,24,ART DIRECTION (Color),thomas little,"[""david"",""and"",""bathsheba""]",false,42567
5f8ed8e3dc50381ff772517d,46946,false,oscar,1970,1971,43,WRITING (Screenplay--based on material from another medium),joseph bologna,"[""lovers"",""and"",""other"",""strangers""]",false,42593
5f8ed8e3dc50381ff7725184,14941,false,oscar,1970,1971,43,WRITING (Screenplay--based on material from another medium),david zelag goodman,"[""lovers"",""and"",""other"",""strangers""]",false,42593
5f8ed8e3dc50381ff7725296,19249,false,oscar,1969,1970,42,WRITING (Screenplay--based on material from another medium),arnold schulman,"[""goodbye"",""columbus""]",false,42604
5f8ed8e3dc50381ff77252ca,11390,false,oscar,1969,1970,42,ACTOR,"peter o'toole","[""goodbye"",""mr"",""chips""]",false,42607
5f8ed8e3dc50381ff77252e3,3356,false,oscar,1928,1929,2,CINEMATOGRAPHY,george barnes,"[""our"",""dancing"",""daughters""]",false,42614
5f8ed8e3dc50381ff77252f1,145830,false,oscar,1928,1929,2,WRITING,josephine lovett,"[""our"",""dancing"",""daughters""]",false,42614
5f8ed8e3dc50381ff7725353,65617,false,oscar,1969,1970,42,MUSIC (Score of a Musical Picture--original or adaptation),cy coleman,"[""sweet"",""charity""]",false,42618
5f8ed8e3dc50381ff7725358,4350,false,oscar,1969,1970,42,COSTUME DESIGN,edith head,"[""sweet"",""charity""]",false,42618
5f8ed8e3dc50381ff772540b,13333,false,oscar,1968,1969,41,ACTRESS,vanessa redgrave,"[""isadora""]",false,42626
5f8ed8e3dc50381ff77254c9,6461,false,oscar,1968,1969,41,ACTRESS IN A SUPPORTING ROLE,estelle parsons,"[""rachel"",""rachel""]",false,42635
5f8ed8e3dc50381ff77254cd,109410,false,oscar,1968,1969,41,ACTRESS,joanne woodward,"[""rachel"",""rachel""]",false,42635
5f8ed8e3dc50381ff77254d1,3636,false,oscar,1968,1969,41,BEST PICTURE,paul newman,"[""rachel"",""rachel""]",false,42635
5f8ed8e3dc50381ff77254d3,2768,false,oscar,1968,1969,41,WRITING (Screenplay--based on material from another medium),stewart stern,"[""rachel"",""rachel""]",false,42635
5f8ed8e3dc50381ff77257d6,74879,false,oscar,1937,1938,10,WRITING (Original Story),robert lord,"[""black"",""legion""]",false,42683
5f8ed8e3dc50381ff7725aff,2091,false,oscar,1966,1967,39,ACTOR IN A SUPPORTING ROLE,james mason,"[""georgy"",""girl""]",false,42719
5f8ed8e3dc50381ff7725b01,29791,false,oscar,1966,1967,39,ACTRESS,lynn redgrave,"[""georgy"",""girl""]",false,42719
5f8ed8e3dc50381ff7725ba3,41283,false,oscar,1966,1967,39,ACTRESS IN A SUPPORTING ROLE,geraldine page,"[""you"",""re"",""a"",""big"",""boy"",""now""]",false,42728
5f8ed8e3dc50381ff7725baf,1936,false,oscar,1965,1966,38,ACTOR IN A SUPPORTING ROLE,martin balsam,"[""a"",""thousand"",""clowns""]",true,42731
5f8ed8e3dc50381ff7725bb4,15671,false,oscar,1965,1966,38,BEST PICTURE,fred coe,"[""a"",""thousand"",""clowns""]",false,42731
5f8ed8e3dc50381ff7725bba,144256,false,oscar,1965,1966,38,WRITING (Screenplay--based on material from another medium),herb gardner,"[""a"",""thousand"",""clowns""]",false,42731
5f8ed8e3dc50381ff7725d34,4341,false,oscar,1940,1941,13,WRITING (Original Screenplay),ben hecht,"[""angels"",""over"",""broadway""]",false,42756
5f8ed8e3dc50381ff7725f3f,1939,false,oscar,1964,1965,37,CINEMATOGRAPHY (Black-and-White),philip h. lathrop,"[""the"",""americanization"",""of"",""emily""]",false,42791
5f8ed8e3dc50381ff7725fb0,5806,false,oscar,1964,1965,37,CINEMATOGRAPHY (Color),daniel l. fapp,"[""the"",""unsinkable"",""molly"",""brown""]",false,42797
5f8ed8e3dc50381ff7725fb2,8857,false,oscar,1964,1965,37,ACTRESS,debbie reynolds,"[""the"",""unsinkable"",""molly"",""brown""]",false,42797
5f8ed8e3dc50381ff77260e0,29260,false,oscar,1931,1932,5,ACTOR,wallace beery,"[""the"",""champ""]",true,42816
5f8ed8e3dc50381ff77260eb,34741,false,oscar,1931,1932,5,WRITING (Original Story),frances marion,"[""the"",""champ""]",true,42816
5f8ed8e3dc50381ff77262d9,960844,false,oscar,1939,1940,12,SOUND RECORDING,a. w. watkins,"[""goodbye"",""mr"",""chips""]",false,42852
5f8ed8e3dc50381ff77262e2,65854,false,oscar,1939,1940,12,WRITING (Screenplay),r. c. sherriff,"[""goodbye"",""mr"",""chips""]",false,42852
5f8ed8e3dc50381ff77262e5,27920,false,oscar,1939,1940,12,FILM EDITING,charles frend,"[""goodbye"",""mr"",""chips""]",false,42852
5f8ed8e3dc50381ff77262e6,14859,false,oscar,1939,1940,12,WRITING (Screenplay),claudine west,"[""goodbye"",""mr"",""chips""]",false,42852
5f8ed8e3dc50381ff77262f1,3609,false,oscar,1939,1940,12,ACTOR,robert donat,"[""goodbye"",""mr"",""chips""]",true,42852
5f8ed8e3dc50381ff77262f9,93805,false,oscar,1939,1940,12,ACTRESS,greer garson,"[""goodbye"",""mr"",""chips""]",false,42852
5f8ed8e3dc50381ff7726313,10790,false,oscar,1939,1940,12,DIRECTING,sam wood,"[""goodbye"",""mr"",""chips""]",false,42852
5f8ed8e3dc50381ff7726453,30249,false,oscar,1944,1945,17,WRITING (Original Screenplay),preston sturges,"[""the"",""miracle"",""of"",""morgan"",""s"",""creek""]",false,42879
5f8ed8e3dc50381ff7726a60,5806,false,oscar,1961,1962,34,CINEMATOGRAPHY (Black-and-White),daniel l. fapp,"[""one"",""two"",""three""]",false,430
5f8ed8e3dc50381ff7726ab0,6598,false,oscar,1962,1963,35,ACTRESS,katharine hepburn,"[""long"",""day"",""s"",""journey"",""into"",""night""]",false,43004
5f8ed8e3dc50381ff7726ac5,4350,false,oscar,1962,1963,35,COSTUME DESIGN (Color),edith head,"[""my"",""geisha""]",false,43006
5f8ed8e3dc50381ff7726b30,8619,false,oscar,1962,1963,35,MUSIC (Music Score--substantially original),franz waxman,"[""taras"",""bulba""]",false,43012
5f8ed8e3dc50381ff7726dec,20141,false,oscar,1960,1961,33,ACTRESS,deborah kerr,"[""the"",""sundowners""]",false,43047
5f8ed8e3dc50381ff7726df2,4065,false,oscar,1960,1961,33,BEST MOTION PICTURE,fred zinnemann,"[""the"",""sundowners""]",false,43047
5f8ed8e3dc50381ff7726df5,5826,false,oscar,1960,1961,33,ACTRESS IN A SUPPORTING ROLE,glynis johns,"[""the"",""sundowners""]",false,43047
5f8ed8e3dc50381ff7726df8,135844,false,oscar,1960,1961,33,WRITING (Screenplay--based on material from another medium),isobel lennart,"[""the"",""sundowners""]",false,43047
5f8ed8e3dc50381ff77271dd,5827,false,oscar,1959,1960,32,ACTRESS IN A SUPPORTING ROLE,hermione baddeley,"[""room"",""at"",""the"",""top""]",false,43103
5f8ed8e3dc50381ff77271e1,25630,false,oscar,1959,1960,32,DIRECTING,jack clayton,"[""room"",""at"",""the"",""top""]",false,43103
5f8ed8e3dc50381ff77271e9,14729,false,oscar,1959,1960,32,ACTOR,laurence harvey,"[""room"",""at"",""the"",""top""]",false,43103
5f8ed8e3dc50381ff77271ed,988821,false,oscar,1959,1960,32,BEST MOTION PICTURE,james woolf,"[""room"",""at"",""the"",""top""]",false,43103
5f8ed8e3dc50381ff77271ef,6601,false,oscar,1959,1960,32,BEST MOTION PICTURE,john woolf,"[""room"",""at"",""the"",""top""]",false,43103
5f8ed8e3dc50381ff77271f5,589598,false,oscar,1959,1960,32,WRITING (Screenplay--based on material from another medium),neil paterson,"[""room"",""at"",""the"",""top""]",true,43103
5f8ed8e3dc50381ff77271fc,12266,false,oscar,1959,1960,32,ACTRESS,simone signoret,"[""room"",""at"",""the"",""top""]",true,43103
5f8ed8e3dc50381ff77272ad,13866,false,oscar,1959,1960,32,COSTUME DESIGN (Black-and-White),howard shoup,"[""the"",""young"",""philadelphians""]",false,43111
5f8ed8e3dc50381ff77272b7,14060,false,oscar,1959,1960,32,ACTOR IN A SUPPORTING ROLE,robert vaughn,"[""the"",""young"",""philadelphians""]",false,43111
5f8ed8e3dc50381ff7727478,14824,false,oscar,1932,1933,6,WRITING (Original Story),charles macarthur,"[""rasputin"",""and"",""the"",""empress""]",false,43132
5f8ed8e3dc50381ff77274a2,3148,false,oscar,1958,1959,31,CINEMATOGRAPHY (Black-and-White),charles lang,"[""separate"",""tables""]",false,43136
5f8ed8e3dc50381ff77274a5,14261,false,oscar,1958,1959,31,ACTOR,david niven,"[""separate"",""tables""]",true,43136
5f8ed8e3dc50381ff77274a6,18593,false,oscar,1958,1959,31,MUSIC (Music Score of a Dramatic or Comedy Picture),david raksin,"[""separate"",""tables""]",false,43136
5f8ed8e3dc50381ff77274a7,20141,false,oscar,1958,1959,31,ACTRESS,deborah kerr,"[""separate"",""tables""]",false,43136
5f8ed8e3dc50381ff77274aa,19573,false,oscar,1958,1959,31,WRITING (Screenplay--based on material from another medium),john gay,"[""separate"",""tables""]",false,43136
5f8ed8e3dc50381ff77274b1,13325,false,oscar,1958,1959,31,ACTRESS IN A SUPPORTING ROLE,wendy hiller,"[""separate"",""tables""]",true,43136
5f8ed8e3dc50381ff77274b5,137992,false,oscar,1958,1959,31,WRITING (Screenplay--based on material from another medium),terence rattigan,"[""separate"",""tables""]",false,43136
5f8ed8e3dc50381ff77274c7,1237020,false,oscar,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),fay kanin,"[""teacher"",""s"",""pet""]",false,43137
5f8ed8e3dc50381ff77274c9,70985,false,oscar,1958,1959,31,ACTOR IN A SUPPORTING ROLE,gig young,"[""teacher"",""s"",""pet""]",false,43137
5f8ed8e3dc50381ff77274cc,94762,false,oscar,1958,1959,31,WRITING (Story and Screenplay--written directly for the screen),michael kanin,"[""teacher"",""s"",""pet""]",false,43137
5f8ed8e3dc50381ff77274de,5248,false,oscar,1958,1959,31,ACTOR IN A SUPPORTING ROLE,lee j. cobb,"[""the"",""brothers"",""karamazov""]",false,43138
5f8ed8e3dc50381ff77274ef,12248,false,oscar,1958,1959,31,WRITING (Screenplay--based on material from another medium),alec guinness,"[""the"",""horse"",""s"",""mouth""]",false,43139
5f8ed8e3dc50381ff772762e,135362,false,oscar,1938,1939,11,WRITING (Original Story),frank wead,"[""test"",""pilot""]",false,43155
5f8ed8e3dc50381ff7727634,1067439,false,oscar,1938,1939,11,FILM EDITING,tom held,"[""test"",""pilot""]",false,43155
5f8ed8e3dc50381ff77277ce,233221,false,oscar,1956,1957,29,WRITING (Motion Picture Story),leo katcher,"[""the"",""eddy"",""duchin"",""story""]",false,43199
5f8ed8e3dc50381ff7727949,57625,false,oscar,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),ben roberts,"[""man"",""of"",""a"",""thousand"",""faces""]",false,43234
5f8ed8e3dc50381ff772794c,111486,false,oscar,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),r. wright campbell,"[""man"",""of"",""a"",""thousand"",""faces""]",false,43234
5f8ed8e3dc50381ff7727951,57624,false,oscar,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),ivan goff,"[""man"",""of"",""a"",""thousand"",""faces""]",false,43234
5f8ed8e3dc50381ff7727956,135363,false,oscar,1957,1958,30,WRITING (Story and Screenplay--written directly for the screen),ralph wheelwright,"[""man"",""of"",""a"",""thousand"",""faces""]",false,43234
5f8ed8e3dc50381ff7727a73,7301,false,oscar,1956,1957,29,ACTOR IN A SUPPORTING ROLE,anthony perkins,"[""friendly"",""persuasion""]",false,43258
5f8ed8e3dc50381ff7727a77,4082,false,oscar,1956,1957,29,MUSIC (Song),dimitri tiomkin,"[""friendly"",""persuasion""]",false,43258
5f8ed8e3dc50381ff7727a96,13267,false,oscar,1956,1957,29,WRITING (Screenplay--Adapted),michael wilson,"[""friendly"",""persuasion""]",false,43258
5f8ed8e3dc50381ff7727a9e,10001,false,oscar,1956,1957,29,BEST MOTION PICTURE,william wyler,"[""friendly"",""persuasion""]",false,43258
5f8ed8e3dc50381ff7727c25,149117,false,oscar,1936,1937,9,WRITING (Original Story),william anthony mcguire,"[""the"",""great"",""ziegfeld""]",false,43277
5f8ed8e3dc50381ff7727c2c,9062,false,oscar,1936,1937,9,ART DIRECTION,cedric gibbons,"[""the"",""great"",""ziegfeld""]",false,43277
5f8ed8e3dc50381ff7727c31,116723,false,oscar,1936,1937,9,ART DIRECTION,eddie imazu,"[""the"",""great"",""ziegfeld""]",false,43277
5f8ed8e3dc50381ff7727c38,1167084,false,oscar,1936,1937,9,FILM EDITING,william s. gray,"[""the"",""great"",""ziegfeld""]",false,43277
5f8ed8e3dc50381ff7727c3c,93906,false,oscar,1936,1937,9,DIRECTING,robert z. leonard,"[""the"",""great"",""ziegfeld""]",false,43277
5f8ed8e3dc50381ff7727c3e,125482,false,oscar,1936,1937,9,ACTRESS,luise rainer,"[""the"",""great"",""ziegfeld""]",true,43277
5f8ed8e3dc50381ff7727cca,5823,false,oscar,1964,1965,37,ACTRESS,julie andrews,"[""mary"",""poppins""]",true,433
5f8ed8e3dc50381ff7727ccd,5839,false,oscar,1964,1965,37,MUSIC (Music Score--substantially original),robert b. sherman,"[""mary"",""poppins""]",true,433
5f8ed8e3dc50381ff7727cd1,5836,false,oscar,1964,1965,37,BEST PICTURE,bill walsh,"[""mary"",""poppins""]",false,433
5f8ed8e3dc50381ff7727cd2,3255,false,oscar,1964,1965,37,ART DIRECTION (Color),carroll clark,"[""mary"",""poppins""]",false,433
5f8ed8e3dc50381ff7727cd3,5840,false,oscar,1964,1965,37,CINEMATOGRAPHY (Color),edward colman,"[""mary"",""poppins""]",false,433
5f8ed8e3dc50381ff7727cd5,5841,false,oscar,1964,1965,37,FILM EDITING,cotton warburton,"[""mary"",""poppins""]",true,433
5f8ed8e3dc50381ff7727cd6,5837,false,oscar,1964,1965,37,WRITING (Screenplay--based on material from another medium),don dagradi,"[""mary"",""poppins""]",false,433
5f8ed8e3dc50381ff7727cdd,2106,false,oscar,1964,1965,37,BEST PICTURE,walt disney,"[""mary"",""poppins""]",false,433
5f8ed8e3dc50381ff7727cea,5842,false,oscar,1964,1965,37,ART DIRECTION (Color),william h. tuntke,"[""mary"",""poppins""]",false,433
5f8ed8e3dc50381ff7727cf2,5838,false,oscar,1964,1965,37,MUSIC (Song),richard m. sherman,"[""mary"",""poppins""]",true,433
5f8ed8e3dc50381ff7727cf6,5834,false,oscar,1964,1965,37,DIRECTING,robert stevenson,"[""mary"",""poppins""]",false,433
5f8ed8e3dc50381ff7727d32,82492,false,oscar,1944,1945,17,WRITING (Original Motion Picture Story),david boehm,"[""a"",""guy"",""named"",""joe""]",false,43306
5f8ed8e3dc50381ff7727d36,1133921,false,oscar,1944,1945,17,WRITING (Original Motion Picture Story),chandler sprague,"[""a"",""guy"",""named"",""joe""]",false,43306
5f8ed8e3dc50381ff7727eaa,7331,false,oscar,1955,1956,28,ACTRESS,eleanor parker,"[""interrupted"",""melody""]",false,43318
5f8ed8e3dc50381ff7727eb1,70045,false,oscar,1955,1956,28,WRITING (Story and Screenplay),sonya levien,"[""interrupted"",""melody""]",true,43318
5f8ed8e3dc50381ff7727eb2,117720,false,oscar,1955,1956,28,WRITING (Story and Screenplay),william ludwig,"[""interrupted"",""melody""]",true,43318
5f8ed8e3dc50381ff7727ed4,64870,false,oscar,1955,1956,28,ACTRESS IN A SUPPORTING ROLE,peggy lee,"[""pete"",""kelly"",""s"",""blues""]",false,43321
5f8ed8e3dc50381ff7727f4d,26174,false,oscar,1955,1956,28,COSTUME DESIGN (Color),mary wills,"[""the"",""virgin"",""queen""]",false,43327
5f8ed8e3dc50381ff7727fba,13026,false,oscar,1954,1955,27,ACTRESS IN A SUPPORTING ROLE,nina foch,"[""executive"",""suite""]",false,43336
5f8ed8e3dc50381ff7728100,8046,false,oscar,2017,2018,90,SHORT FILM (Animated),dave mullins,"[""lou""]",false,433471
5f8ed8e3dc50381ff7728153,5320,false,oscar,1953,1954,26,ACTRESS,leslie caron,"[""lili""]",false,43350
5f8ed8e3dc50381ff7728155,69392,false,oscar,1953,1954,26,DIRECTING,charles walters,"[""lili""]",false,43350
5f8ed8e3dc50381ff7728157,31068,false,oscar,1953,1954,26,WRITING (Screenplay),helen deutsch,"[""lili""]",false,43350
5f8ed8e3dc50381ff772818b,5735,false,oscar,1953,1954,26,WRITING (Motion Picture Story),alec coppel,"[""the"",""captain"",""s"",""paradise""]",false,43354
5f8ed8e3dc50381ff77281be,47077,false,oscar,1952,1953,25,ART DIRECTION (Black-and-White),roland anderson,"[""carrie""]",false,43358
5f8ed8e3dc50381ff77281cc,4350,false,oscar,1952,1953,25,COSTUME DESIGN (Black-and-White),edith head,"[""carrie""]",false,43358
5f8ed8e3dc50381ff77281cd,17670,false,oscar,1952,1953,25,ART DIRECTION (Black-and-White),emile kuri,"[""carrie""]",false,43358
5f8ed8e3dc50381ff77281d0,5188,false,oscar,1952,1953,25,ART DIRECTION (Black-and-White),hal pereira,"[""carrie""]",false,43358
5f8ed8e3dc50381ff77281e2,1282432,false,oscar,2016,2017,89,SHORT FILM (Live Action),aske bang,"[""silent"",""nights""]",false,433583
5f8ed8e3dc50381ff77281e8,18826,false,oscar,2016,2017,89,SHORT FILM (Live Action),kim magnusson,"[""silent"",""nights""]",false,433583
5f8ed8e3dc50381ff7728254,50971,false,oscar,1952,1953,25,ACTOR IN A SUPPORTING ROLE,arthur hunnicutt,"[""the"",""big"",""sky""]",false,43367
5f8ed8e3dc50381ff7728263,4308,false,oscar,1952,1953,25,CINEMATOGRAPHY (Black-and-White),russell harlan,"[""the"",""big"",""sky""]",false,43367
5f8ed8e3dc50381ff77283ec,10005,false,oscar,1950,1951,23,CINEMATOGRAPHY (Color),robert surtees,"[""king"",""solomon"",""s"",""mines""]",true,43388
5f8ed8e3dc50381ff7728666,30208,false,oscar,1949,1950,22,WRITING (Story and Screenplay),sidney buchman,"[""jolson"",""sings"",""again""]",false,43435
5f8ed8e4dc50381ff772867a,9063,false,oscar,1949,1950,22,ART DIRECTION (Color),edwin b. willis,"[""little"",""women""]",true,43436
5f8ed8e4dc50381ff772867d,9062,false,oscar,1949,1950,22,ART DIRECTION (Color),cedric gibbons,"[""little"",""women""]",true,43436
5f8ed8e4dc50381ff7728689,1020669,false,oscar,1949,1950,22,ART DIRECTION (Color),paul groesse,"[""little"",""women""]",true,43436
5f8ed8e4dc50381ff7728721,5730,false,oscar,1948,1949,21,ACTRESS IN A SUPPORTING ROLE,barbara bel geddes,"[""i"",""remember"",""mama""]",false,43442
5f8ed8e4dc50381ff7728728,5738,false,oscar,1948,1949,21,ACTRESS IN A SUPPORTING ROLE,ellen corby,"[""i"",""remember"",""mama""]",false,43442
5f8ed8e4dc50381ff772872c,77158,false,oscar,1948,1949,21,ACTRESS,irene dunne,"[""i"",""remember"",""mama""]",false,43442
5f8ed8e4dc50381ff7728735,10150,false,oscar,1948,1949,21,CINEMATOGRAPHY (Black-and-White),nicholas musuraca,"[""i"",""remember"",""mama""]",false,43442
5f8ed8e4dc50381ff7728740,4111,false,oscar,1948,1949,21,ACTRESS,ingrid bergman,"[""joan"",""of"",""arc""]",false,43443
5f8ed8e4dc50381ff772874b,8506,false,oscar,1948,1949,21,ART DIRECTION (Color),richard day,"[""joan"",""of"",""arc""]",false,43443
5f8ed8e4dc50381ff772874d,29800,false,oscar,1948,1949,21,COSTUME DESIGN (Color),dorothy jeakins,"[""joan"",""of"",""arc""]",true,43443
5f8ed8e4dc50381ff7728753,12515,false,oscar,1948,1949,21,ACTOR IN A SUPPORTING ROLE,josé ferrer,"[""joan"",""of"",""arc""]",false,43443
5f8ed8e4dc50381ff7728756,14679,false,oscar,1948,1949,21,FILM EDITING,frank sullivan,"[""joan"",""of"",""arc""]",false,43443
5f8ed8e4dc50381ff7728757,13571,false,oscar,1948,1949,21,MUSIC (Music Score of a Dramatic or Comedy Picture),hugo friedhofer,"[""joan"",""of"",""arc""]",false,43443
5f8ed8e4dc50381ff772875d,29280,false,oscar,1948,1949,21,ART DIRECTION (Color),joseph kish,"[""joan"",""of"",""arc""]",false,43443
5f8ed8e4dc50381ff7728767,17668,false,oscar,1948,1949,21,CINEMATOGRAPHY (Color),william v. skall,"[""joan"",""of"",""arc""]",true,43443
5f8ed8e4dc50381ff77288ff,123773,false,oscar,1947,1948,20,FILM EDITING,fergus mcdonell,"[""odd"",""man"",""out""]",false,43461
5f8ed8e4dc50381ff7728949,30527,false,oscar,1947,1948,20,ACTOR IN A SUPPORTING ROLE,charles bickford,"[""the"",""farmer"",""s"",""daughter""]",false,43466
5f8ed8e4dc50381ff7728956,85848,false,oscar,1947,1948,20,ACTRESS,loretta young,"[""the"",""farmer"",""s"",""daughter""]",true,43466
